Experiment,spite_sigma,comp_sigma,diff_sigma,cost,kd,initial_spite_frequency,spite_expression_prob,average_mean_spite,average_mean_density,average_spite_freq,average_n_individuals
l_d4_c1_s2_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,2.0,1.0,4.0,0.1,0.001,0.02,0.001,0.0845549,1.6980362e-05,0.1691098,42451.29
l_d4_c1_s2_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,2.0,1.0,4.0,0.1,0.001,0.02,0.01,0.48888573,0.0009297334,0.97777146,40397.48
l_d4_c1_s2_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,2.0,1.0,4.0,0.1,0.001,0.02,0.05,0.012483556,0.00012203716,0.024967112,41484.7
l_d4_c1_s2_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,2.0,1.0,4.0,0.1,0.001,0.02,0.2,0.0027986285,0.00010942623,0.005597257,41619.81
l_d4_c1_s2_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,2.0,1.0,4.0,0.1,0.001,0.25,0.001,0.08416026,1.7990626e-05,0.16832052,42424.77
l_d4_c1_s2_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,2.0,1.0,4.0,0.1,0.001,0.25,0.01,0.488295,0.0009266676,0.97659,40408.41
l_d4_c1_s2_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,2.0,1.0,4.0,0.1,0.001,0.25,0.05,0.49647495,0.004335409,0.9929499,35832.91
l_d4_c1_s2_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,2.0,1.0,4.0,0.1,0.001,0.25,0.2,0.49659216,0.012586628,0.9931843,22751.96
l_d4_c1_s4_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,4.0,1.0,4.0,0.01,0.001,0.02,0.001,0.43036157,7.369192e-05,0.86072314,42433.94
l_d4_c1_s4_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,4.0,1.0,4.0,0.01,0.001,0.02,0.01,0.4923662,0.00081344286,0.9847324,41161.49
l_d4_c1_s4_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,4.0,1.0,4.0,0.01,0.001,0.02,0.05,0.49783218,0.0036869433,0.99566436,36776.61
l_d4_c1_s4_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,4.0,1.0,4.0,0.01,0.001,0.02,0.2,0.0029664773,9.6524396e-05,0.0059329546,41348.79
l_d4_c1_s4_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,4.0,1.0,4.0,0.01,0.001,0.25,0.001,0.43219748,7.416408e-05,0.86439496,42391.9
l_d4_c1_s4_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,4.0,1.0,4.0,0.01,0.001,0.25,0.01,0.4926179,0.00081611524,0.9852358,41276.37
l_d4_c1_s4_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,4.0,1.0,4.0,0.01,0.001,0.25,0.05,0.497827,0.0037061453,0.995654,36764.37
l_d4_c1_s4_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,4.0,1.0,4.0,0.01,0.001,0.25,0.2,0.49803695,0.010067957,0.9960739,23939.73
l_d4_c1_s4_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,4.0,1.0,4.0,0.1,0.001,0.02,0.001,0.09168965,1.5973174e-05,0.1833793,42346.39
l_d4_c1_s4_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,4.0,1.0,4.0,0.1,0.001,0.02,0.01,0.49213895,0.0007997924,0.9842779,40406.05
l_d4_c1_s4_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,4.0,1.0,4.0,0.1,0.001,0.02,0.05,0.49780244,0.003609606,0.9956049,35927.04
l_d4_c1_s4_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,4.0,1.0,4.0,0.1,0.001,0.02,0.2,0.0030492407,9.868826e-05,0.0060984814,41356.09
l_d4_c1_s4_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,4.0,1.0,4.0,0.1,0.001,0.25,0.001,0.09546254,1.6101474e-05,0.19092508,42345.55
l_d4_c1_s4_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,4.0,1.0,4.0,0.1,0.001,0.25,0.01,0.4915885,0.0007932344,0.983177,40362.19
l_d4_c1_s4_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,4.0,1.0,4.0,0.1,0.001,0.25,0.05,0.4977919,0.0036216492,0.9955838,35916.41
l_d4_c1_s4_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,4.0,1.0,4.0,0.1,0.001,0.25,0.2,0.49798954,0.009637921,0.9959791,22767.74
l_d4_c1_s8_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,8.0,1.0,4.0,0.01,0.001,0.02,0.001,0.42985225,6.9091184e-05,0.8597045,42423.18
l_d4_c1_s8_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,8.0,1.0,4.0,0.01,0.001,0.02,0.01,0.49251655,0.0007767794,0.9850331,41232.41
l_d4_c1_s8_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,8.0,1.0,4.0,0.01,0.001,0.02,0.05,0.49790627,0.0035486775,0.99581254,36788.79
l_d4_c1_s8_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,8.0,1.0,4.0,0.01,0.001,0.02,0.2,0.0028680183,8.967684e-05,0.0057360367,41345.14
l_d4_c1_s8_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,8.0,1.0,4.0,0.01,0.001,0.25,0.001,0.42807072,7.1636015e-05,0.85614145,42423.18
l_d4_c1_s8_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,8.0,1.0,4.0,0.01,0.001,0.25,0.01,0.49253836,0.0007807445,0.9850767,41299.95
l_d4_c1_s8_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,8.0,1.0,4.0,0.01,0.001,0.25,0.05,0.497806,0.0035207865,0.995612,36740.02
l_d4_c1_s8_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,8.0,1.0,4.0,0.01,0.001,0.25,0.2,0.49836716,0.009357721,0.9967343,23921.14
l_d4_c1_s8_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,8.0,1.0,4.0,0.1,0.001,0.02,0.001,0.10032657,1.6327343e-05,0.20065314,42322.75
l_d4_c1_s8_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,8.0,1.0,4.0,0.1,0.001,0.02,0.01,0.49206653,0.0007655254,0.98413306,40465.93
l_d4_c1_s8_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,8.0,1.0,4.0,0.1,0.001,0.02,0.05,0.49783593,0.0034547416,0.99567187,35952.32
l_d4_c1_s8_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,8.0,1.0,4.0,0.1,0.001,0.02,0.2,0.0028947769,8.884112e-05,0.0057895537,41357.41
l_d4_c1_s8_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,8.0,1.0,4.0,0.1,0.001,0.25,0.001,0.0935853,1.5337157e-05,0.1871706,42389.77
l_d4_c1_s8_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,8.0,1.0,4.0,0.1,0.001,0.25,0.01,0.49218577,0.0007677919,0.98437154,40397.02
l_d4_c1_s8_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,8.0,1.0,4.0,0.1,0.001,0.25,0.05,0.49783066,0.0034498894,0.9956613,35908.08
l_d4_c1_s8_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,8.0,1.0,4.0,0.1,0.001,0.25,0.2,0.49830592,0.008888151,0.99661183,22808.48
l_d4_c2_s16_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,16.0,2.0,4.0,0.01,0.001,0.02,0.001,0.30310884,2.2218146e-05,0.6062177,20856.33
l_d4_c2_s16_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,16.0,2.0,4.0,0.01,0.001,0.02,0.01,0.48214972,0.00037847168,0.96429944,20371.28
l_d4_c2_s16_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,16.0,2.0,4.0,0.01,0.001,0.02,0.05,0.01187318,4.6413552e-05,0.02374636,20640.21
l_d4_c2_s16_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,16.0,2.0,4.0,0.01,0.001,0.02,0.2,0.0026474344,4.2618005e-05,0.0052948687,20680.14
l_d4_c2_s16_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,16.0,2.0,4.0,0.01,0.001,0.25,0.001,0.30800128,2.3725057e-05,0.61600256,20827.91
l_d4_c2_s16_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,16.0,2.0,4.0,0.01,0.001,0.25,0.01,0.4833243,0.00037064985,0.9666486,20374.15
l_d4_c2_s16_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,16.0,2.0,4.0,0.01,0.001,0.25,0.05,0.49508077,0.0017716942,0.99016154,18667.03
l_d4_c2_s16_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,16.0,2.0,4.0,0.01,0.001,0.25,0.2,0.002672567,4.2479856e-05,0.005345134,20640.62
l_d4_c2_s16_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,16.0,2.0,4.0,0.1,0.001,0.02,0.001,0.08524957,6.7079595e-06,0.17049915,20837.15
l_d4_c2_s16_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,16.0,2.0,4.0,0.1,0.001,0.02,0.01,0.056092788,4.4640376e-05,0.112185575,20626.74
l_d4_c2_s16_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,16.0,2.0,4.0,0.1,0.001,0.02,0.05,0.011553712,4.582372e-05,0.023107424,20637.72
l_d4_c2_s16_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,16.0,2.0,4.0,0.1,0.001,0.02,0.2,0.0027101447,4.3396394e-05,0.0054202895,20647.99
l_d4_c2_s16_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,16.0,2.0,4.0,0.1,0.001,0.25,0.001,0.0883804,6.868132e-06,0.1767608,20850.86
l_d4_c2_s16_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,16.0,2.0,4.0,0.1,0.001,0.25,0.01,0.054383036,4.3735214e-05,0.10876607,20637.87
l_d4_c2_s16_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,16.0,2.0,4.0,0.1,0.001,0.25,0.05,0.49454793,0.0017250698,0.98909587,18233.29
l_d4_c2_s16_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,16.0,2.0,4.0,0.1,0.001,0.25,0.2,0.0027420714,4.229593e-05,0.005484143,20672.36
l_d4_c2_s1_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,1.0,2.0,4.0,0.01,0.001,0.02,0.001,0.21117379,5.098866e-05,0.42234758,20910.68
l_d4_c2_s1_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,1.0,2.0,4.0,0.01,0.001,0.02,0.01,0.05438103,0.00012988875,0.10876206,20830.26
l_d4_c2_s1_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,1.0,2.0,4.0,0.01,0.001,0.02,0.05,0.009927817,0.000117617616,0.019855633,20810.58
l_d4_c2_s1_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,1.0,2.0,4.0,0.01,0.001,0.02,0.2,0.0024389126,0.000118364245,0.0048778253,20804.77
l_d4_c2_s1_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,1.0,2.0,4.0,0.01,0.001,0.25,0.001,0.23178592,5.467564e-05,0.46357185,20912.65
l_d4_c2_s1_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,1.0,2.0,4.0,0.01,0.001,0.25,0.01,0.059194803,0.00013763197,0.11838961,20816.19
l_d4_c2_s1_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,1.0,2.0,4.0,0.01,0.001,0.25,0.05,0.011079938,0.00012910568,0.022159876,20797.67
l_d4_c2_s1_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,1.0,2.0,4.0,0.01,0.001,0.25,0.2,0.0027279695,0.00012389864,0.005455939,20806.75
l_d4_c2_s1_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,1.0,2.0,4.0,0.1,0.001,0.02,0.001,0.08003845,1.7536748e-05,0.1600769,20840.71
l_d4_c2_s1_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,1.0,2.0,4.0,0.1,0.001,0.02,0.01,0.039030846,9.170461e-05,0.07806169,20789.8
l_d4_c2_s1_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,1.0,2.0,4.0,0.1,0.001,0.02,0.05,0.009426321,0.000110172594,0.018852642,20823.83
l_d4_c2_s1_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,1.0,2.0,4.0,0.1,0.001,0.02,0.2,0.0026388029,0.00012028853,0.0052776057,20838.72
l_d4_c2_s1_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,1.0,2.0,4.0,0.1,0.001,0.25,0.001,0.08194405,1.901807e-05,0.1638881,20859.68
l_d4_c2_s1_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,1.0,2.0,4.0,0.1,0.001,0.25,0.01,0.035773117,8.073928e-05,0.071546234,20881.44
l_d4_c2_s1_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,1.0,2.0,4.0,0.1,0.001,0.25,0.05,0.010792188,0.00012689708,0.021584377,20805.4
l_d4_c2_s1_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,1.0,2.0,4.0,0.1,0.001,0.25,0.2,0.0026703523,0.00011772526,0.0053407047,20817.89
l_d4_c2_s2_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,2.0,2.0,4.0,0.01,0.001,0.02,0.001,0.28089207,3.366965e-05,0.56178415,20858.86
l_d4_c2_s2_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,2.0,2.0,4.0,0.01,0.001,0.02,0.01,0.4705241,0.00053726113,0.9410482,20354.59
l_d4_c2_s2_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,2.0,2.0,4.0,0.01,0.001,0.02,0.05,0.011934563,6.872259e-05,0.023869125,20702.34
l_d4_c2_s2_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,2.0,2.0,4.0,0.01,0.001,0.02,0.2,0.0026510132,6.050176e-05,0.0053020264,20728.23
l_d4_c2_s2_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,2.0,2.0,4.0,0.01,0.001,0.25,0.001,0.25122702,2.8946992e-05,0.50245404,20891.3
l_d4_c2_s2_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,2.0,2.0,4.0,0.01,0.001,0.25,0.01,0.47100788,0.00053567794,0.94201577,20367.56
l_d4_c2_s2_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,2.0,2.0,4.0,0.01,0.001,0.25,0.05,0.4922169,0.0026468749,0.9844338,18623.05
l_d4_c2_s2_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,2.0,2.0,4.0,0.01,0.001,0.25,0.2,0.0026562733,6.1004885e-05,0.0053125466,20692.42
l_d4_c2_s2_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,2.0,2.0,4.0,0.1,0.001,0.02,0.001,0.08214929,9.3589215e-06,0.16429858,20902.38
l_d4_c2_s2_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,2.0,2.0,4.0,0.1,0.001,0.02,0.01,0.051676508,5.9352336e-05,0.103353016,20688.16
l_d4_c2_s2_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,2.0,2.0,4.0,0.1,0.001,0.02,0.05,0.010952895,6.440804e-05,0.02190579,20701.59
l_d4_c2_s2_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,2.0,2.0,4.0,0.1,0.001,0.02,0.2,0.002546408,5.881276e-05,0.005092816,20706.22
l_d4_c2_s2_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,2.0,2.0,4.0,0.1,0.001,0.25,0.001,0.08803462,1.0489516e-05,0.17606924,20852.19
l_d4_c2_s2_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,2.0,2.0,4.0,0.1,0.001,0.25,0.01,0.042426303,4.793264e-05,0.084852606,20777.07
l_d4_c2_s2_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,2.0,2.0,4.0,0.1,0.001,0.25,0.05,0.010330638,5.8251317e-05,0.020661276,20760.18
l_d4_c2_s2_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,2.0,2.0,4.0,0.1,0.001,0.25,0.2,0.0028720617,6.305716e-05,0.0057441234,20718.94
l_d4_c2_s4_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,4.0,2.0,4.0,0.01,0.001,0.02,0.001,0.3053943,2.6629214e-05,0.6107886,20826.47
l_d4_c2_s4_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,4.0,2.0,4.0,0.01,0.001,0.02,0.01,0.47843072,0.0004085739,0.95686144,20352.74
l_d4_c2_s4_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,4.0,2.0,4.0,0.01,0.001,0.02,0.05,0.013400436,5.8862464e-05,0.026800873,20628.18
l_d4_c2_s4_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,4.0,2.0,4.0,0.01,0.001,0.02,0.2,0.0028113222,4.8284022e-05,0.0056226444,20656.29
l_d4_c2_s4_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,4.0,2.0,4.0,0.01,0.001,0.25,0.001,0.32269427,2.6810987e-05,0.64538854,20873.8
l_d4_c2_s4_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,4.0,2.0,4.0,0.01,0.001,0.25,0.01,0.48167717,0.00041437193,0.96335435,20348.41
l_d4_c2_s4_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,4.0,2.0,4.0,0.01,0.001,0.25,0.05,0.49461007,0.0019475872,0.98922014,18675.31
l_d4_c2_s4_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,4.0,2.0,4.0,0.01,0.001,0.25,0.2,0.0027087706,4.7170357e-05,0.005417541,20693.38
l_d4_c2_s4_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,4.0,2.0,4.0,0.1,0.001,0.02,0.001,0.07760523,6.9695884e-06,0.15521047,20856.75
l_d4_c2_s4_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,4.0,2.0,4.0,0.1,0.001,0.02,0.01,0.4755723,0.0003995845,0.9511446,20013.77
l_d4_c2_s4_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,4.0,2.0,4.0,0.1,0.001,0.02,0.05,0.010884012,4.6269302e-05,0.021768024,20662.93
l_d4_c2_s4_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,4.0,2.0,4.0,0.1,0.001,0.02,0.2,0.0027275956,4.4912285e-05,0.0054551912,20695.6
l_d4_c2_s4_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,4.0,2.0,4.0,0.1,0.001,0.25,0.001,0.079022296,6.0649645e-06,0.15804459,20854.8
l_d4_c2_s4_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,4.0,2.0,4.0,0.1,0.001,0.25,0.01,0.47562668,0.00040495227,0.95125335,20050.13
l_d4_c2_s4_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,4.0,2.0,4.0,0.1,0.001,0.25,0.05,0.4946245,0.0019191524,0.989249,18238.34
l_d4_c2_s4_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,4.0,2.0,4.0,0.1,0.001,0.25,0.2,0.0027286604,4.582771e-05,0.0054573207,20676.35
l_d4_c2_s8_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,8.0,2.0,4.0,0.01,0.001,0.02,0.001,0.33351696,2.8172115e-05,0.6670339,20824.23
l_d4_c2_s8_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,8.0,2.0,4.0,0.01,0.001,0.02,0.01,0.4814912,0.00038068945,0.9629824,20364.66
l_d4_c2_s8_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,8.0,2.0,4.0,0.01,0.001,0.02,0.05,0.012059603,4.7964662e-05,0.024119206,20639.45
l_d4_c2_s8_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,8.0,2.0,4.0,0.01,0.001,0.02,0.2,0.0029945334,4.771576e-05,0.005989067,20631.51
l_d4_c2_s8_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,8.0,2.0,4.0,0.01,0.001,0.25,0.001,0.30579934,2.4404922e-05,0.6115987,20893.19
l_d4_c2_s8_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,8.0,2.0,4.0,0.01,0.001,0.25,0.01,0.48040244,0.00038299605,0.9608049,20360.15
l_d4_c2_s8_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,8.0,2.0,4.0,0.01,0.001,0.25,0.05,0.49489814,0.0017986366,0.9897963,18632.15
l_d4_c2_s8_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,8.0,2.0,4.0,0.01,0.001,0.25,0.2,0.0028828615,4.518277e-05,0.005765723,20662.09
l_d4_c2_s8_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,8.0,2.0,4.0,0.1,0.001,0.02,0.001,0.09506853,7.89046e-06,0.19013706,20865.22
l_d4_c2_s8_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,8.0,2.0,4.0,0.1,0.001,0.02,0.01,0.0503905,3.9860817e-05,0.100781,20657.4
l_d4_c2_s8_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,8.0,2.0,4.0,0.1,0.001,0.02,0.05,0.012034077,4.7305046e-05,0.024068154,20625.08
l_d4_c2_s8_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,8.0,2.0,4.0,0.1,0.001,0.02,0.2,0.0027410528,4.2446936e-05,0.0054821055,20656.11
l_d4_c2_s8_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,8.0,2.0,4.0,0.1,0.001,0.25,0.001,0.08939784,7.6651795e-06,0.17879568,20856.89
l_d4_c2_s8_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,8.0,2.0,4.0,0.1,0.001,0.25,0.01,0.47620702,0.00036912464,0.95241404,20034.81
l_d4_c2_s8_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,8.0,2.0,4.0,0.1,0.001,0.25,0.05,0.49471378,0.0017648201,0.98942757,18260.85
l_d4_c2_s8_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,8.0,2.0,4.0,0.1,0.001,0.25,0.2,0.0025506348,4.175107e-05,0.0051012696,20669.31
l_d4_c4_s16_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,16.0,4.0,4.0,0.01,0.001,0.02,0.001,0.25905752,1.4554744e-05,0.51811504,14894.71
l_d4_c4_s16_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,16.0,4.0,4.0,0.01,0.001,0.02,0.01,0.4686092,0.0002643175,0.9372184,14701.94
l_d4_c4_s16_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,16.0,4.0,4.0,0.01,0.001,0.02,0.05,0.010701704,3.1154705e-05,0.021403408,14838.67
l_d4_c4_s16_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,16.0,4.0,4.0,0.01,0.001,0.02,0.2,0.002654501,2.8883396e-05,0.005309002,14828.43
l_d4_c4_s16_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,16.0,4.0,4.0,0.01,0.001,0.25,0.001,0.29724294,1.7618375e-05,0.5944859,14893.71
l_d4_c4_s16_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,16.0,4.0,4.0,0.01,0.001,0.25,0.01,0.46835005,0.00026813507,0.9367001,14689.56
l_d4_c4_s16_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,16.0,4.0,4.0,0.01,0.001,0.25,0.05,0.010983029,3.1010168e-05,0.021966059,14829.75
l_d4_c4_s16_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,16.0,4.0,4.0,0.01,0.001,0.25,0.2,0.0027583323,3.0848743e-05,0.0055166646,14834.17
l_d4_c4_s16_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,16.0,4.0,4.0,0.1,0.001,0.02,0.001,0.085114576,4.4974704e-06,0.17022915,14879.22
l_d4_c4_s16_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,16.0,4.0,4.0,0.1,0.001,0.02,0.01,0.040147934,2.1691074e-05,0.08029587,14844.88
l_d4_c4_s16_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,16.0,4.0,4.0,0.1,0.001,0.02,0.05,0.011461315,3.174247e-05,0.02292263,14828.83
l_d4_c4_s16_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,16.0,4.0,4.0,0.1,0.001,0.02,0.2,0.0025872493,2.974754e-05,0.0051744985,14829.78
l_d4_c4_s16_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,16.0,4.0,4.0,0.1,0.001,0.25,0.001,0.077022865,4.453339e-06,0.15404573,14879.32
l_d4_c4_s16_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,16.0,4.0,4.0,0.1,0.001,0.25,0.01,0.052177504,3.0388557e-05,0.10435501,14827.33
l_d4_c4_s16_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,16.0,4.0,4.0,0.1,0.001,0.25,0.05,0.01077296,3.088336e-05,0.02154592,14831.26
l_d4_c4_s16_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,16.0,4.0,4.0,0.1,0.001,0.25,0.2,0.0027106118,2.9974643e-05,0.0054212236,14836.11
l_d4_c4_s1_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,1.0,4.0,4.0,0.01,0.001,0.02,0.001,0.18943392,3.9473143e-05,0.37886783,14888.25
l_d4_c4_s1_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,1.0,4.0,4.0,0.01,0.001,0.02,0.01,0.065374196,0.00014226687,0.13074839,14865.81
l_d4_c4_s1_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,1.0,4.0,4.0,0.01,0.001,0.02,0.05,0.010582047,0.000114314826,0.021164093,14865.14
l_d4_c4_s1_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,1.0,4.0,4.0,0.01,0.001,0.02,0.2,0.0025658316,0.00010571655,0.0051316633,14877.32
